id,content,date,language,tags,title,ratings,sentiment,offerings,destinations,norm_user_rating,user_rating,categorized_rating
377380-167687843552,اسوأ فندق في التعامل ولا يحترمون رغبه العميل ولا الظروف,2021-02-14T07:41:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Normas Hotel,"{'normalized': 20, 'raw': 1}",negative,['Accommodation'],['Dammam'],20,1,negative
377380-167647691113,"أطعم ماكرون في جدة ! نكهات مميزة دايمًا و جودة و لذيذ …Moreأطعم ماكرون في جدة ! نكهات مميزة دايمًا و جودة و لذيذ ما عجبتني كيكات "" حُب "" ، لا تنخدعوا بشكلها الحلو",2021-02-14T07:46:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Pink Camel,"{'normalized': 100, 'raw': 5}",positive,['Food & Beverage'],['Jeddah'],100,5,positive
377380-167682310036,"سيء للغاية و كثير فيه نجمه .. اسعار غالية و اخذنا فيلا مجددة حسب كلامهم ، اذا كانت هذي الفيلا المجددة ما بحال القديمة؟ نظافة سيئة ، اهتمام سيء، ديكورات فاشلة و كانها شاليه عادي او حتى شقة مفروشة قديمة ، جودة الاثاث من اسوأ و ارخص ما يكون.. و متهالك جداً و متسخ ، كأنك في شاليه ف الدرة ما اعرف ليش مسمين نفسهم منتجع و مصنفينه خمس نجوم ، حتى الشواطئ الصغيرة و البحر كلها وساخة و قوارير و اكواب و حتى شنط !! مره شي محزن.. و حجزنا باكج شهر عسل كيكة قطعه صغيرة و باقة فاشلة و شوكلا حتى البراند مو معروف ب ٧٠٠ ريال.. الجدار اللي بيني و بين جاري كان مكسور و مغطينه بزي الشراع قماش.. شغل مخزي و يفشلللل و الليلة بفوق ٣٥٠٠ ريال طبعاً.. لا انصح به ابداً ابداً ابداً",2021-02-14T08:04:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Mövenpick Resort Al Nawras Jeddah,"{'normalized': 20, 'raw': 1}",negative,['Accommodation'],['Jeddah'],20,1,negative
377380-167691193928,تعامل سي جدا لايتم تنظيف الغرف الا كل ثلاث ايام اي باليوم الرابع لايوجد براميل او سطل زباله بالمطبخ حسب المعتاد والمعروف النظافه سيئه لاانصح بالسكن فيها,2021-02-14T08:46:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",OYO 161 Middle East Suite,"{'normalized': 20, 'raw': 1}",negative,['Accommodation'],['Jeddah'],20,1,negative
377380-167625352541,المركز ضمن محيط فندق المريديان وفرصه للإسترخاء والنشاط الرياضي وبه فنيين مدربين ولدينا تعامل مستمر معهم ومشرف المركز موظف محترم جدآ اسمه / عبد العزيز يسعى الى تقديم افضل الخدمات لزائري المركز,2021-02-14T11:11:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Le Méridien Medina,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Madinah'],100,5,positive
377380-167643245995,I love it,2021-02-14T11:15:00+00:00,eng,"[{'value': 'c9g8qqc8hb0qun2qahs0', 'sentiment': None}, {'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}, {'value': 'c07bdmkbb64t6si78sj0', 'sentiment': None}]",Bay La Sun Hotel & Marina ( KAEC ),"{'normalized': 100, 'raw': 5}",positive,"['Tourism Attractions/ Sites', 'Accommodation', 'Accommodation']","['KAEC', 'Jeddah', 'KAEC']",100,5,positive
377380-167783122295,الفندق طرازه جميل ووسيع وموقعه حيوي . ان كان هناك شي يستحق الاشادة به والمدح واللي جعلني اعطي ٤ نجوم فهي قمة الرقي والتعامل من جميع موظفي الاسقبال وهم شباب سعوديون والنعم فيهم .. ثم الفطور الجيد الملاحظات على هذا الفندق والذي كنت مستاءة منه لولا تجاوب موظفي الاستقبال هي عدم عمل هاتف الغرفة واخذ وقت طويل حتى اصلاحه ثانيا : نظافة الغرف . الطاولات عند وصولي الغرفة كانت مغبرة والمسؤولون عّن نظافة الغرف فقط يقومون بالترتيب اليومي لا اكثر دون الانتباه لوجود بعض بقايا الطعام الصغيرة في الغرفة . ونسيناهم لتزويد الغرفة بقوارير المياه والاحتياج اليومي لاكياس القهوة والشاهي ..,2021-02-14T11:59:00+00:00,ara,"[{'value': 'c07bdjs8hb0r13sa7ao0', 'sentiment': None}]",Holiday Villa Hail Hotel || فندق هوليداي فيلا حائل,"{'normalized': 80, 'raw': 4}",negative,['Accommodation'],['Hail'],80,4,positive
377380-167704009358,موقع مميز وخدمات جيده,2021-02-14T12:11:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]","Park Inn by Radisson, Riyadh","{'normalized': 60, 'raw': 3}",positive,"['Accommodation', 'Food & Beverage']","['Riyadh', 'Riyadh']",60,3,neutral
377380-167785688124,great location right at the fence of haram. Great staff. Food service including breakfast and room service are very satisfying. You can have haram view rooms. Various stores from grocery convenience clothing to gifts and gold shops are all around the area.,2021-02-14T12:41:00+00:00,eng,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",InterContinental Madinah-Dar Al Iman,"{'normalized': 80, 'raw': 4}",positive,['Accommodation'],['Madinah'],80,4,positive
377380-167671190411,إستقبال رائع,2021-02-14T14:38:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Renz Hotel,"{'normalized': 80, 'raw': 4}",positive,['Accommodation'],['Jeddah'],80,4,positive
377380-167793609399,الفندق غايه في الروعه واخص بالذكر موظفي الفندق وعلي راسهم الاستاذ فارس موظف الاستقبال من حيث الترحاب والمقابله الحسنه والتعاون وتشعر انك بين اهلك فعلا كما ان الفندق يتسم بالهدوء والنظافه انا بقالي اكثر من عامين بسكن بصفه اسبوعيه بالفندق,2021-02-14T14:52:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",M Hotel Makkah by Millennium,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Makkah'],100,5,positive
377380-167793615682,"بصراحه من أرقى الفنادق بمكه المكرمه والذي يتميز بالتصميم الفخم ، تعامل الاستقبال رائع بشاشة ولطف وسرعة في الإستجابة وفريق الصيانه يمتاز بالسرعه شكرا / احمد حسني قمة في الذوق والاخلاق ، .. تجربة ممتعة جداً في فندق راقي جداً وتستحق الإعادة..",2021-02-14T14:52:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",M Hotel Makkah by Millennium,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Makkah'],100,5,positive
377380-167793611093,الصراحة من انظف وارقا الفنادق الادخلتها فى مكة من ناحية النظافه 7نجوم وقليلة فى حقهم وموقعهم متميز جدا واحب اشكر الموظف أحمد حسنى فى قسم الصيانة على حسن تعاملة معنا واحب اشكر جميع العاملين بهذا الفندق على حسن التعامل فندق الصراحة عالمى ماشاء الله,2021-02-14T14:52:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",M Hotel Makkah by Millennium,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Makkah'],100,5,positive
377380-167660757000,فندق اعتبره مناسب لقربه من الحرم النبوي وبه مواقف مجانيه للنزلاء ...,2021-02-14T15:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Leader Al-Muna Kareem Hotel,"{'normalized': 60, 'raw': 3}",neutral,['Accommodation'],['Madinah'],60,3,neutral
377380-167794250877,ممتاز,2021-02-14T15:02:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Hilton Riyadh Hotel & Residences,"{'normalized': 100, 'raw': 5}",positive,"['Accommodation', 'Food & Beverage']","['Riyadh', 'Riyadh']",100,5,positive
377380-167674878542,جيد,2021-02-14T16:00:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123kg', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",Al Ahsa National Museum,"{'normalized': 60, 'raw': 3}",positive,"['Tourism Attractions/ Sites', 'Tourism Attractions/ Sites']","['Madinah', 'Al Ahsa']",60,3,neutral
377380-167693233040,"Van cleef as usual, simply the best",2021-02-14T16:19:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Jeddah - Al Khayyat Mall,"{'normalized': 100, 'raw': 5}",positive,['Retail'],['Jeddah'],100,5,positive
377380-167885287511,It has perfect location and nice stuff. Receptionists are friendly with costumers.,2021-02-14T16:35:00+00:00,eng,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Grand Silverton Hotel,"{'normalized': 100, 'raw': 5}",positive,['Accommodation'],['Dammam'],100,5,positive
377380-167721307950,Lower class,2021-02-14T17:12:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Taj Alarous,"{'normalized': 60, 'raw': 3}",positive,['Accommodation'],['Jeddah'],60,3,neutral
377380-167722349733,"السوداني اللي بلاستقبال نفسيته زفت ولما دخلنا يالله تحرك ووقف عشان يتكلم معنا وبس يضغط بجواله ولما سالناه عن الشقه قال اطلعو شوفوها الباب مفتوح ماطلع معنا ولا ارسل العامل ، رايحه قرف ومكان كئيب ووووووع وبعد السوداني قليل حيا ويناظر بالحريم ماشال عينه اللي يعميه وسخ",2021-02-14T17:35:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}]",Rest Time 2 Furnished Apartments,"{'normalized': 20, 'raw': 1}",negative,['Accommodation'],['Khobar'],20,1,negative
377380-167723717254,ممتاز,2021-02-14T18:07:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}, {'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Rosewood Jeddah Hotel,"{'normalized': 100, 'raw': 5}",positive,"['Accommodation', 'Food & Beverage']","['Jeddah', 'Jeddah']",100,5,positive
377380-167726804769,فندق جيد جدا يستاهل ٣ نجوم وخدمة محترفة,2021-02-14T19:03:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Rotana Al Mesk Hotel,"{'normalized': 60, 'raw': 3}",positive,['Accommodation'],['Madinah'],60,3,neutral
377380-167727307029,اسوء أوتيل عالبحر,2021-02-14T19:11:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}, {'value': 'c07bdncbb64t6si78ssg', 'sentiment': None}]",Sofitel Al Khobar The Corniche,"{'normalized': 40, 'raw': 2}",negative,"['Accommodation', 'Tourism Attractions/ Sites']","['Khobar', 'Khobar']",40,2,negative
377380-167727389888,فندق شيراتون الدمام موقع الفندق ممتاز والسعر جيد نظافة الفندق مقبولة اجمل مافي اللوبي والمواقف الخارجية الغرف تحتاج الى صيانة خصوصًا دورات المياة اكرمكم الله واصطف العمل يحتاج الى تدريب على مهارات الاستقبال والارشاد للاسف خلال اقامتي بهذا الفندق لم احس بانه فعلًا من فئة 5 نجوم ويتبع لسلسلة عالمية مشهورة جدأ باحترافيتها في التعامل مع النزيل اتمنى ان تعيد الادارة النظر في عدة جوانب ليرتقي الفندق للمستوى الذي ينتمي له وبوضعه الحالي لا انصح بالإقامة فيه بالقرب منه خيارات افضل من كل الجوانب من حيث المستوى والخدمة والقيمة مع اسفي بان اكتب تقييم كهذا عن فندق من سلسلة فنادق Marriott Bonvoy,2021-02-14T19:13:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Sheraton Dammam Hotel & Convention Centre,"{'normalized': 60, 'raw': 3}",negative,['Accommodation'],['Dammam'],60,3,neutral
377380-167727830147,Nice place and location too. Clean and comfortable.,2021-02-14T19:22:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Spectrums Residence Jeddah,"{'normalized': 80, 'raw': 4}",positive,['Accommodation'],['Jeddah'],80,4,positive
377380-167701471426,رائع نظيف متكامل. يوجد فيه شوايات ثابته باقي عليك تجيب الفحم. يوجد شاور للنظافه بعد السباحه فالبحر. الالعاب كبيرة وكثيره ومتنوووعه. الشاطيء نظيف جدا. مسطحات خضراء رائعه. يبعد عن الهفوف ساعه وشوي. بعيد بس يستاااهل العنوه. شكرا للقائمين عليه,2021-02-14T19:33:00+00:00,ara,"[{'value': 'c07bdfc8hb0r13sa7ag0', 'sentiment': None}, {'value': 'c07bdfc8hb0r13sa7agg', 'sentiment': None}]",Uqair Beach,"{'normalized': 100, 'raw': 5}",positive,"['Food & Beverage', 'Tourism Attractions/ Sites']","['Al Ahsa', 'Al Ahsa']",100,5,positive
